material_id,pretty_formula,icsd_ids
mp-1191988,YMnB4,[614788]
mp-1193879,K3Ge7O20,[36523]
mp-1193958,Nb2FeS4,[632799]
mp-1194540,Rb2Sn3(SbS5)2,[428444]
mp-1194961,NbTlV2O8,[195834]
mp-1195444,Zr(Zn10Ni)2,[252699]
mp-1195604,MgH30C2(SO9)2,"[5391, 169171]"
mp-1196572,KYH14(C2O3)6,[170215]
mp-1197260,HXe2F15,[416316]
mp-1197936,U(Zn10Fe)2,[183632]
mp-1198182,CaH12S2O9,[59815]
mp-1198715,Er3Rh2,[631001]
mp-1199156,Na2Cu(NO3)4,[413267]
mp-1200775,Al2Si2PbO10,[183260]
mp-1201533,K9FeS7,[425070]
mp-1201648,LiB(H3N)4,[423632]
mp-1201869,Lu2ReB6,[614700]
mp-1202467,BaSe(SO2)4,[24053]
mp-1203083,Tl3Cr4AgO14,[421926]
mp-1203662,FeH2(CO3)2,[109974]
mp-1203893,SrP3H15(N2O5)2,[415261]
mp-1204254,LiSi3H27C9N2,[159323]
mp-1204868,NaCaMn2P3(HO6)2,[166097]
mp-1205037,Dy11(In3Si2)2,[184237]
mp-1239022,Li2CuO2,[174134]
mp-12569,PrB4,"[615177, 108073]"
mp-13554,SnHgO3,[260029]
mp-14046,Mn3V2(SiO4)3,[27380]
mp-15408,KGaF4,[203108]
mp-15511,CaTe3O8,[100661]
mp-16335,Ti3FeS6,[53533]
mp-17429,KHfPdF7,[79072]
mp-17569,SmPtF7,[73117]
mp-17774,K2Li3GaO4,[35290]
mp-18288,Ti(SnO2)2,[163230]
mp-18451,KEr3F10,[418210]
mp-18609,K2Se5,[72380]
mp-18610,Sm2SiSeO4,[410907]
mp-18629,NaTmGeO4,[54198]
mp-18844,CaMn2O4,"[280514, 34117, 93750, 96243, 93749, 96244]"
mp-19022,Na4FeO4,"[59585, 89702]"
mp-19508,SrCr(Si2O5)2,[83464]
mp-1982,Al21Pt8,"[58136, 58137]"
mp-19826,NdMnPO,[50241]
mp-20032,VPbO3,"[240256, 152276, 187636, 187635, 152277, 152278]"
mp-20059,ZrMnGe,"[53716, 637130]"
mp-20512,FeSn,"[150691, 150620]"
mp-21082,Dy(GeRu)2,"[629812, 55931]"
mp-21661,YSi3Ni5,[23036]
mp-22402,BaInCo4O7,"[413464, 59794]"
mp-22440,LuSiIr,[413857]
mp-22759,CoBW,"[613390, 613388]"
mp-23755,BaH3C3O7,[162709]
mp-23838,Zn2PH2CO7,[59806]
mp-23870,NaH,"[183291, 186372, 186373, 261353, 33670, 186368, 56073, 33671]"
mp-23958,YH12(ClO2)3,"[85482, 68516]"
mp-24041,MgH2SO5,"[68345, 6302, 26304]"
mp-24141,CsHSeO4,"[290644, 290646, 290647, 290645, 411282]"
mp-24656,YH3(SO4)3,[410835]
mp-24705,SrCaB5H2ClO10,[91540]
mp-2572,SrMg2,"[412684, 642866, 642860, 170245, 642864]"
mp-2632,TlF3,"[10365, 18029]"
mp-2731,TiGa3,"[103994, 103993, 98937]"
mp-27832,Tl2SnCl6,[26700]
mp-27921,Ti2PCl13,[23138]
mp-2851,VSb2,"[52331, 76407, 651721]"
mp-28795,LaSi2Ru,[71960]
mp-29343,NaCu3F7,[202587]
mp-29473,LiIO4,[400552]
mp-2991,Cs2UO4,"[59620, 20581]"
mp-3759,MgGeO3,"[200415, 171788, 171790, 40333, 171787, 171789, 171786]"
mp-3930,Sc2MnS4,"[94992, 37424, 100832, 74406, 643459]"
mp-505002,Sc5As3,[41677]
mp-505131,LiVCuO4,"[291440, 291441, 291437, 291442, 15836, 261517, 290739, 72846, 26992, 65677, 290738]"
mp-505483,SmGePt,[410350]
mp-510558,Rb2SrV4O12,"[155421, 250104]"
mp-540789,PbI2,[24266]
mp-541696,Cs2TlCl5,[300231]
mp-541758,Ta2Se17Br12,[405702]
mp-542005,Ce5Ge2Rh,[90400]
mp-546142,Na2UO4,[20503]
mp-554074,NbS2,[68968]
mp-555268,K2Sm2IrO7,[419571]
mp-5557,ThB4Mo,"[108898, 41819]"
mp-555700,SiO2,[170499]
mp-555949,KEuPdO3,[417103]
mp-556475,KLaPdO3,[417108]
mp-556480,Ti3O5,[75193]
mp-556514,Ni5Sn(BO5)2,[63395]
mp-556575,Sr2YGaCu2O7,[71263]
mp-557014,Rb5ErHf(MoO4)6,[250391]
mp-557414,BaSi6N8O,[415272]
mp-557510,Cu3TeS3Cl,[85789]
mp-557605,Hg2Pb(SI)2,[59204]
mp-557715,Cd(AuF6)2,[415873]
mp-557927,Na2SrV3O9,[96508]
mp-557930,SiO2,[170526]
mp-558136,Te4W(OF4)5,[33779]
mp-558203,SiO2,[171737]
mp-558380,Cr2F5,"[14135, 80639]"
mp-558396,Rb2Te(H6O5)2,[417440]
mp-558517,K2Cr2HgCl2O7,[49556]
mp-559066,Ba3Y(BO2)9,[170217]
mp-559129,Li3Er(NO3)6,[401554]
mp-559900,CS3(Br2N)2,[32746]
mp-560382,KMnF3,[4054]
mp-560572,Al(HO)3,"[160680, 200413]"
mp-560708,SiO2,[85468]
mp-561149,Ce2O3,[160221]
mp-561357,TiNb3Cl7O2,[406839]
mp-561473,CaTaAlO5,[99001]
mp-561556,Sr2Co(PO4)2,[94514]
mp-562260,CaSO4,[171054]
mp-562610,SnO2,"[157454, 181282, 181283, 189469, 191348]"
mp-567414,BiAuCl6,[407221]
mp-567903,ZnNi,[105472]
mp-568056,LaCo9Si4,[156467]
mp-568108,InBr2,"[62240, 60851]"
mp-568379,KInSnSe4,[170321]
mp-568703,Pr(NiSb)2,[646261]
mp-569096,Ce2Ni22C3,[20555]
mp-569274,Ce10(B3C4)3,[402387]
mp-569792,CuBi,[616577]
mp-569867,SrP3,[23628]
mp-570132,Mg8B5IN10,[413907]
mp-570258,Ca3(AlN2)2,[280349]
mp-570498,Pr4C2Cl5,[418384]
mp-570921,CsLu(NbCl3)6,[65661]
mp-570943,LaFe5H7,[160915]
mp-571164,Rb3AgSn3Se8,[416294]
mp-571414,KNa(BH4)2,[163376]
mp-571605,CdI2,"[42227, 37379]"
mp-573001,CsGd(PO3)4,[170792]
mp-574021,Ce2ZnNi2,[416816]
mp-5766,CeCuS2,"[154569, 415076, 620903, 620902]"
mp-5779,Sm3RuO7,"[170273, 93667]"
mp-581609,BiP(PbO2)4,[50649]
mp-581635,Cs3Te17Mo15,[84338]
mp-582119,Tb4InRh,[417518]
mp-582126,LaNi5As3,[414080]
mp-614628,Na3Ca(BO2)5,[61165]
mp-620364,CaSmCuClO3,[86428]
mp-623134,ZrInCu2,[103026]
mp-6240,LiIn(SiO3)2,"[55178, 152082]"
mp-6309,La3Cu4(P2O)2,"[430391, 85172, 84699]"
mp-637,YB4,"[615722, 54729, 26777, 67222, 615709]"
mp-641987,Sb8Pb7S19,"[158377, 100295]"
mp-643060,ZnH4(BrO)2,[64614]
mp-643759,GaH3NF3,[89503]
mp-645655,TeMo3Se7I6,[417395]
mp-648256,Pr14Si11Ni6,[35354]
mp-654812,CdCO3,[33662]
mp-672698,GeTe,[190914]
mp-680339,Mn4Si7,"[97393, 20323, 183036]"
mp-680711,Ca4Te5O14,[413059]
mp-695800,KScAs2(HO4)2,[59820]
mp-697108,K3HRhC5N5O,[46031]
mp-697593,Te7WCl5O,"[73141, 73140, 73142]"
mp-699475,CaB12(H3O2)4,[94430]
mp-703459,H2O,[27837]
mp-706295,H6PtN2ClO5,[59948]
mp-707511,KErP4(H2O9)2,[80807]
mp-707879,K2Cu5H8(Cl4O3)2,[55096]
mp-708992,AlH20C2S2NO14,"[110571, 110568, 110570, 110569]"
mp-720266,Re2H6PbC(NO5)2,[66754]
mp-723082,Na5Te2H36AuO28,[59349]
mp-743528,CrH14N4Cl3O,[60816]
mp-744190,K2Mo2H12C4N(OF3)3,[110371]
mp-744322,CrH8(NO2)2,[16047]
mp-752477,K3NaFeCl6,[23182]
mp-7715,AgF2,[20453]
mp-7857,TiB,"[24701, 191494, 615596, 189386]"
mp-7870,GdO,[24981]
mp-8876,Ca4Al6SO12,[67589]
mp-8947,Sr(BS2)2,[71594]
mp-9323,Tb2S3,[80767]
mp-9399,SmTe3,"[652654, 82602]"
mp-9898,BaCuAs,[41705]
mp-999496,Na3N,[165989]
mp-10033,NbS2,"[237033, 250595, 603911, 43697]"
mp-1007852,FeCo3,[187971]
mp-1016214,Bi2H18C3(IN)9,[162078]
mp-1018683,DySe2,[630258]
mp-1025263,Ti2NiS4,"[646388, 646394]"
mp-10339,SrNbO3,[88723]
mp-10481,RbAg3Te2,[90872]
mp-10533,YCuS2,[92458]
mp-1057315,Eu,"[90296, 61424]"
mp-1057818,O2,"[27877, 27878, 29064, 29066]"
mp-10617,Sr,"[56503, 109024]"
mp-1065609,GdTlTe2,[636475]
mp-1067451,TcB,[168896]
mp-1070063,CeAl3Au,"[191716, 658144]"
mp-1071036,TbScSb,[193328]
mp-1071078,NiSe2,[5071]
mp-1072320,HgSBr,[20270]
mp-1072655,ZrCu2,[191405]
mp-1076931,Eu(SiPt)2,[631565]
mp-1079297,Si,[181909]
mp-1079671,Tb2CuGe6,[627851]
mp-1080013,UAlRu,"[609245, 609243]"
mp-1102093,EuI2,[260561]
mp-1102613,La3(ZnPt)4,[182775]
mp-1103104,KPtNCl3,[20636]
mp-1103824,TmGa6,[635579]
mp-1103886,KFe2(MoO5)2,[411681]
mp-1104255,Sb2F13,[63206]
mp-1104535,Hf2CuSi4,[627913]
mp-1104598,ErB12,[613695]
mp-1105740,Dy(BRh)4,"[601528, 613679]"
mp-1106012,NaMgSO7,[28404]
mp-1106064,Ho4Ga12Ni,[634391]
mp-1111,Mn5Si3,"[643633, 43060, 81027, 643646, 166772, 33713, 185916, 643615, 185915, 643628, 43061, 24359, 185914, 42435, 185922, 162741, 643622]"
mp-11202,Y6FeSb2,[96248]
mp-11540,PtO,[105543]
mp-1172875,Mn2O3,"[290639, 290640, 290638, 290641]"
mp-1178827,V3O8,"[16726, 27542]"
mp-1181705,Cu3SnAu,[611766]
mp-1182074,Ca2CoO3,[95439]
mp-1189316,BaTa4O14,[40946]
mp-1190395,FePH12(CBr)4,[194602]
mp-1190434,Li2IrO3,[193972]
mp-1191764,CrN4Cl(O2F)2,[32557]
mp-1191966,Er3ReB7,[613796]
mp-1192209,As3Pb2BrO6,[190860]
mp-1192530,CsPPbO4,[194795]
mp-1192625,Sr3(Cu2Sn)4,"[422454, 182103]"
mp-1192715,BaCu9Sn4,"[182106, 424220, 422457]"
mp-1194624,K2Pb3C3O9F2,[239111]
mp-1195573,Tb3(Al3Ru)4,[291336]
mp-1196395,CoH18S2Br(N3O2)2,"[417163, 417162, 417161]"
mp-1196485,Sm3InS6,[640372]
mp-1196854,BaB2O9,"[28191, 28507, 26185]"
mp-1197287,GeS2,[44]
mp-1197417,BaLa2Sc2O7,[167599]
mp-1197935,As8H2CS10(N10Cl)2,[60842]
mp-1197978,K2BiH4Cl5O2,[260071]
mp-1198018,Cd2Mo15Se19,[620175]
mp-1198525,Nd(SeO4)3,[413487]
mp-1198534,Y2C3O11,[72940]
mp-1198660,Y2(MoO4)3,[290658]
mp-1199358,Nd3Si4Ni29,[85827]
mp-1199691,MgB4(H10N)2,[189170]
mp-1202011,Li2U3(SeO10)2,[185215]
mp-1202260,Lu2Ni17,[642450]
mp-1202593,KSeO4,[59150]
mp-1205119,Ba3NaSi2B7O20,[32]
mp-1205339,Ge(SeO3)2,[422883]
mp-12205,Ti4O7,"[10150, 48131, 10149, 19017, 16297, 19018, 10148, 48129, 48130, 6098, 19016]"
mp-14089,TlCuS2,"[628931, 28742]"
mp-14116,CuRhO2,[29214]
mp-1438,ZrIr3,"[185645, 641206, 104610]"
mp-15359,GdAl3(BO3)4,[100831]
mp-15603,HoB2C,"[41762, 612628]"
mp-15748,Sr2CuSi2O7,[86842]
mp-16365,SnSb,[53968]
mp-16695,K2ZnP2O7,[95959]
mp-16867,YbCu(WO4)2,[36624]
mp-17507,NaVAsO5,[72748]
mp-17525,Nb5Pt3O,[36277]
mp-17733,Cs4Ni3F10,[71588]
mp-17870,KYb(WO4)2,[280877]
mp-18606,ErGe2Ir,[93338]
mp-19101,BaEr2NiO5,"[69323, 69315, 62760, 69324, 62425, 72630]"
mp-19345,ErMn2O5,"[84355, 97048]"
mp-19463,Na5Tb(WO4)4,[20426]
mp-20067,Na5OsO6,[49746]
mp-20312,V2WO6,"[2576, 28489, 2575]"
mp-20362,Mn3NiN,[76056]
mp-20489,SrPbO3,"[4121, 78682]"
mp-21052,Tb2InPd2,"[54484, 658297]"
mp-21269,U2AlCo2,[57641]
mp-21389,Eu3AuO6,[411503]
mp-21591,ZrCrSi2,[20554]
mp-23053,PbICl,"[22137, 32642]"
mp-23090,La3Si2S8I,"[88692, 280940]"
mp-23318,BiSCl,"[100173, 25573]"
mp-2349,YCd3,"[102086, 2835]"
mp-23501,FeBiO3,"[196302, 238724, 193688, 428380, 239770, 291449, 291450, 196245, 193415, 194663, 194665, 417310, 181983, 237080, 189715, 180502, 417308, 180497, 180504, 168740, 180496, 260118, 180503, 190940, 189682, 180505, 185164, 163687, 97591, 181982, 163688, 109370, 189037, 188396, 180501, 417311, 245827, 187330, 181403, 417303, 186964, 169801, 160918, 180128, 192992, 246424, 157424, 417312, 247765, 75324, 191940, 186955, 186583, 180495, 237367, 184771, 181984, 15299, 417309, 168292, 417307, 237368, 417305, 180498, 180499, 417306, 191991, 168319, 186677, 192511, 180506, 158760, 260119, 180500, 51664, 192509, 417304]"
mp-23516,Cu2Cl2O,"[96610, 1055]"
mp-23736,LiMgH3,"[181326, 159173]"
mp-23751,CsMgH3,"[162260, 94940]"
mp-241,CdF2,"[28731, 250165, 28864, 183499, 183500, 53982]"
mp-2417,DyIr3,"[103213, 103212]"
mp-2500,AlCu,"[40332, 653749]"
mp-27929,LaCl,[24410]
mp-2808,ZrRh,"[105980, 105981]"
mp-28769,K(SnSe2)2,[72386]
mp-29724,Ni20(SnB2)3,"[44466, 615017]"
mp-3017,Na6CoSe4,"[82349, 82351, 68604]"
mp-30501,Ti2Cd,[102077]
mp-30981,Te(HO)6,[2879]
mp-31209,Ca(BeGe)2,[25337]
mp-31363,K2TaCl6,[59894]
mp-4551,SrHfO3,"[29154, 161593, 164620, 89386, 184791]"
mp-505412,KInS2,[300153]
mp-510458,HCN,[170078]
mp-5396,MnCo2Sb,"[624129, 53002]"
mp-540948,ZnNi(PO3)4,[37137]
mp-541986,K2LaH4N5O17,[411289]
mp-551905,OsO4,[24672]
mp-553897,Ba2Si3O8,[20038]
mp-553914,KCdCu7Se2Cl9O8,[96615]
mp-554258,SiO2,[170498]
mp-555254,MoC3S2Cl7O,[413426]
mp-556087,Pr6S4N3Cl,[409383]
mp-556244,Xe2NO2F13,[404987]
mp-557531,Pb2S(O2F)2,[69607]
mp-557564,CeNbO4,[414675]
mp-557872,K4MoS3O14,[240923]
mp-558208,RbInAs2O7,[415930]
mp-558663,Ca2CuTe4(ClO5)2,[171007]
mp-560748,SbCl3F2,[200039]
mp-561519,NaFe(SeO4)2,[74001]
mp-562961,Cs4U3Mo3O20,[94735]
mp-566,CeP5,"[409181, 99178, 621759]"
mp-567375,Ce(AsPd)2,[604354]
mp-567486,BaSr2(PN2)6,[415716]
mp-567548,BaCo(SeO3)2,[81560]
mp-567714,Rb2AgBr3,[150287]
mp-568779,Tb3CuSiSe7,"[629074, 156287]"
mp-569073,LiSn,[104782]
mp-569323,Cs3CoI5,[10086]
mp-569557,Dy3CuSiSe7,"[627179, 156288]"
mp-569897,Cs(BBr)6,[151976]
mp-570091,Rb(CoSe)2,[624798]
mp-570753,Tl3PbBr5,[200875]
mp-570838,CdHg4(AsI2)2,[416973]
mp-5816,UBC,"[612669, 109207, 73828]"
mp-581963,K4Hf3Te17,[69064]
mp-6345,Ba3TbRu2O9,"[95164, 94026, 94028, 94027, 95165]"
mp-636598,Rb2ZnBr4,[97854]
mp-638009,RbPPbS4,[59854]
mp-642792,BaBi2(MoO4)4,[416023]
mp-643460,SnHg2(SBr)2,[82329]
mp-644841,K2Pd(NO2)4,[20359]
mp-667318,K3Ce2(NO3)9,[79691]
mp-669320,Ba5Si3,"[24598, 409377]"
mp-669426,SiO2,"[180904, 91736, 91737]"
mp-672221,Co21(B3W)2,"[613397, 613391, 613389]"
mp-677105,Cu2GeSe3,[192171]
mp-683600,K3Cr4PO16,[15513]
mp-6980,ScCuS2,[15298]
mp-698479,RbTeHOF4,[155198]
mp-7022,V5As3,[611571]
mp-707339,AsH6NO4,"[174062, 66208, 66209, 66210, 66207]"
mp-721727,NaBH8O7,[30532]
mp-722294,Nb3Zn3N,[42939]
mp-7277,Tl2GeS3,[2240]
mp-7290,Er3GaS6,"[630576, 2511]"
mp-738635,NaZnP2HClO7,[97947]
mp-744691,K3Mn3H2C12O13,[69974]
mp-757145,SmH2ClO2,[280876]
mp-758597,K2TiSi3(HO5)2,[280327]
mp-758806,B5PH4Cl,[281709]
mp-7657,K3SiTe3,[1238]
mp-81,Au,"[611625, 180868, 44362, 180869, 611624, 611628, 248471, 163723, 52249, 426925, 52700, 53764, 611623, 53763, 64701]"
mp-849260,ReH8(I3N)2,[412940]
mp-856,SnO2,"[92552, 262767, 262771, 39173, 290013, 184420, 39174, 181276, 647470, 647469, 184326, 157448, 39175, 191344, 39176, 262770, 169032, 647465, 160667, 183984, 262769, 84576, 181277, 16635, 56001, 9163, 39178, 91517, 56671, 184325, 56673, 169033, 181109, 262768, 189463, 157449, 184324, 154960, 39177, 191343, 56674, 56672]"
mp-861898,Rb3GePSe7,[261951]
mp-867625,ErH(SO4)2,[408807]
mp-89,Cr,"[151375, 43526]"
mp-9202,Cs2ZrCu3F12,[79114]
mp-9372,Ba2Cu(PO4)2,[81457]
mp-9483,Zr9V4S,"[152859, 81823]"
mp-965,TbB2,"[44593, 615535]"
mp-976384,HoB4W,[614514]
mp-984519,NaAsSe2,[248117]
mp-9850,DyP5,[409184]
mp-10046,V2AsC,[43874]
mp-1008881,MgNiH,[187257]
mp-1009533,PdC,"[181774, 183173]"
mp-1009543,DyBiPd,[616637]
mp-1009646,ReN,[181299]
mp-1018641,Tm3AlN,[608639]
mp-1020588,ZrSiO4,[186168]
mp-1020707,Rb2GeB4O9,[261333]
mp-1025372,Y2Cr2C3,[617562]
mp-10421,RbAuC2,[411252]
mp-10554,Ca3TlN,[411448]
mp-1069809,BaSi3Pt,[174267]
mp-1072185,PrAsSe,[611224]
mp-10750,Dy,"[53356, 157920]"
mp-1077226,YbSnHg,[602718]
mp-1077380,SmInPt4,[640310]
mp-1077918,Sr2TcO4,[236760]
mp-1078219,C3N4,[248430]
mp-1078693,BaCdSbF,[421815]
mp-1078716,SrMoO3,[174205]
mp-1078733,YbAlNi,[608960]
mp-1079192,Sr2GdRuO6,"[183381, 183380]"
mp-1079236,ReTc(PbO3)2,[188745]
mp-1079388,Nd(BRu)2,[601372]
mp-1079756,PrMgAg,[657934]
mp-1079971,Sr2ZnMoO6,"[262320, 188057]"
mp-1080767,Eu(BiPd)2,[604364]
mp-1080785,ThAlRh,[609217]
mp-10810,TiAgF6,[51506]
mp-1087488,InMoS2,[603787]
mp-10931,HoSF,[94475]
mp-1095204,Tm2Ni2Sn,[425432]
mp-1095665,CaO2,[188067]
mp-1103310,NbPRu,[645175]
mp-1103539,Cs2CdI4,"[65654, 202494]"
mp-1105552,Nb5Ga3,"[634768, 634751, 634754]"
mp-11258,TbAu,[58600]
mp-11793,SmCuSe2,"[99679, 237036, 629081, 629080]"
mp-11819,BaSnHg,[106311]
mp-1188513,HoSi3,[710068]
mp-1189338,Cs2LiFe(CN)6,[60542]
mp-1189546,Cd3GeO6,[20066]
mp-1190656,SmEuCuS3,[183815]
mp-1191365,GdPS,[1375]
mp-1192029,Tm3AlNi8,[657457]
mp-1192185,DyPS,[630062]
mp-1193776,Te5Pd21,[649007]
mp-1193918,Hf9PW4,[638765]
mp-1194289,Ga2(Co7B2)3,[613042]
mp-1194848,CsTaV2O8,"[195793, 195837]"
mp-1195335,Na2Fe3(PO4)3,[194246]
mp-1196112,ZnSb3XeF23,[430817]
mp-1196176,K2PrN5O17,"[50360, 88826]"
mp-1196607,NaIn(IO3)4,[422057]
mp-1197194,Ho3Ga2,[634368]
mp-1197411,CoH20PtC4(NO3)4,[420437]
mp-1197592,Gd(SO4)3,[74818]
mp-1198618,VZn2P4N3O16,[59320]
mp-1200666,CsGaP3HO10,[409693]
mp-1201421,Gd2Nb2S7O30,[423213]
mp-1201526,Ce(CO2)3,[43450]
mp-1204325,K3Co(C3O7)2,[109667]
mp-1204473,Li3V5(H8O11)2,[170712]
mp-1204623,NaZn(PO3)3,[91780]
mp-1205230,SiH8(CI)4,[171153]
mp-12977,Dy2CdPd2,[157388]
mp-13053,SrSi,[160107]
mp-13514,NdBO3,[240380]
mp-1448,NdGa,"[103845, 634795, 634805, 634796]"
mp-15660,Nb4C3,[42758]
mp-15695,YAsPt,[44047]
mp-16377,Ho(SiPt)2,[56238]
mp-1638,SrAl2,"[246192, 58167, 181800]"
mp-17822,Dy2MoO6,[99570]
mp-18133,Zr2Co4P3,[9931]
mp-18395,Ca3Mn2O7,[96697]
mp-18632,SrNi5P3,[33914]
mp-18853,TlV2AgO6,[201934]
mp-18910,BaV4O9,"[173002, 172998, 173001, 173000, 172999]"
mp-18960,ErVO4,"[167091, 167092, 16300, 40122, 84235, 15671, 78080]"
mp-19002,TmNiO3,"[189295, 189296, 189290]"
mp-19339,LaNiO3,"[173477, 93919, 67714, 91042, 67717, 187088, 67715, 187087, 84933, 67716]"
mp-20048,U(Ni2P)2,[85896]
mp-20176,DyPb3,"[103341, 630066]"
mp-20390,PrSnPt,[416900]
mp-20608,Tb2In,"[640591, 640597, 59545, 59544]"
mp-20910,LaGe3Ir,"[161873, 636700]"
mp-21284,LiMnAs,"[192821, 192820, 60741, 60742, 192823, 60739, 192817, 192822, 192819, 60740, 26459, 192818]"
mp-21725,Mg6Ni16Ge7,[53680]
mp-21897,YbIn4Pt,[412908]
mp-21981,YNiSn2,"[416774, 186293]"
mp-23583,Cs4BiSbCl12,"[49709, 49710]"
mp-23871,CsMnP3HO10,"[39871, 51089]"
mp-24200,FeHO2,"[1544, 1545]"
mp-24430,CdCoH18N6Cl5,[26068]
mp-27351,SbN3Cl4,[10353]
mp-29366,PWO5,[203048]
mp-29639,Te7Pd20,"[649010, 649000, 42551]"
mp-29719,LiNiN,"[411151, 247028]"
mp-30361,Zn8Ag5,[58389]
mp-30710,Pr2Zn17,"[649479, 649469, 104241]"
mp-30978,KAl2Br7,[2592]
mp-31232,In2PO5,[413858]
mp-3487,Ca3(PO4)2,"[158736, 188081, 200202]"
mp-34903,MgGeP2,[182369]
mp-3678,Tb(SiRu)2,"[650636, 55354, 650638, 55779, 52089]"
mp-3779,CrSiTe3,"[626810, 626809, 62379, 71020]"
mp-3790,SrNb8O14,"[202674, 202673]"
mp-3962,LaPO4,"[79747, 92155, 201479, 21066, 184555]"
mp-458,Ti2O3,"[1462, 25779, 28353, 647550, 9654, 33640, 9656, 647544, 9655, 9648, 54175, 9647, 6095, 77696, 29286, 9657, 647561, 9646, 9658, 28354]"
mp-4586,LiAlTe2,"[162672, 280226]"
mp-4674,BNF8,"[68017, 63311]"
mp-476,Ge3N4,"[156338, 87767, 97568]"
mp-4974,La2Zr2O7,"[51573, 154752, 153222, 15165, 159321, 150206, 153814, 248878]"
mp-5042,YTiGe,"[85904, 90233]"
mp-505406,MoP2O7,[202810]
mp-510535,CsB5O8,"[152309, 93837, 95738, 152310, 152311]"
mp-5311,UBN,"[71067, 656225]"
mp-542765,EuDyCuS3,[55671]
mp-555837,Rb6Si10O23,[250378]
mp-556010,LuMoClO4,[420057]
mp-556519,CeB2ClO4,[413236]
mp-556543,ZnS,[42786]
mp-557089,Rb2Zn3(P2O7)2,[30965]
mp-557311,Sr2GeO4,[83345]
mp-557660,RbV2CrO7,[245134]
mp-557763,Nd3NbO7,"[261878, 261876, 261877, 261874, 261875, 246383]"
mp-558427,Na6Mg(SO4)4,[16607]
mp-558576,ReSb(OF4)2,[280248]
mp-559143,Pb3SO6,[61429]
mp-559176,La4Ti5(Si2O11)2,[79318]
mp-559257,AgTeO3,[417354]
mp-559611,Yb4Ge3(O3F2)3,[200775]
mp-559704,PH9C3S2NClO4,[163028]
mp-560103,Er3Fe5O12,[71464]
mp-562048,Co3Bi(CO)9,[66163]
mp-567919,Al45V7,[58204]
mp-568171,Nd2Al,[608745]
mp-568841,Np3Te4,[647232]
mp-569175,ZrCl4,[26049]
mp-569393,GdTlSe2,"[636407, 106989]"
mp-569760,Dy5Pb3,"[630065, 103342]"
mp-569768,NdInAg2,[58295]
mp-570040,CuH5C5NCl,[20943]
mp-570231,CsCdBr3,[24483]
mp-570645,Ca2Si5N8,[419318]
mp-571034,CaCu9Sn4,"[417718, 424221]"
mp-572543,CsPr(PO3)4,[240874]
mp-580999,Ga2NiCl8,[417870]
mp-5813,TaNO,"[173007, 173004, 173005, 192274, 192272, 173006]"
mp-585,MnB2,"[44445, 43664, 614731, 187733]"
mp-620325,CoCu2(BO3)2,[400438]
mp-622190,Er2Mn3Si5,"[95243, 85990, 95242]"
mp-623453,MnGa2Co,[102437]
mp-640748,Os(CO)4,"[28329, 1012]"
mp-643446,Ca2AlH8S2Cl(O6F)2,[80437]
mp-6651,K2Ta2(OF2)3,"[15866, 126]"
mp-669913,Sr2Pb3,"[105627, 648570]"
mp-672326,In3Ru,[59518]
mp-680061,Rb2Sn(GeO3)3,[19035]
mp-680266,Sm5Br11,"[56813, 1581]"
mp-681,EuZn2,"[103443, 631718]"
mp-697285,SrH10(SO4)2,[59816]
mp-698357,SnH8(CI)4,[110024]
mp-720869,H12C4N2O9,[2509]
mp-721314,NaH2SO4,"[60032, 8173, 16622, 26326, 1525, 31857, 8172]"
mp-733840,GaH12N3(OF2)3,[82888]
mp-7472,RbAuO2,[15116]
mp-756977,NiH12SO9,[26149]
mp-757312,NaInBP2HO9,[413343]
mp-757652,H13S2N3O8,"[281265, 250482]"
mp-7868,PtO2,[24923]
mp-9082,CsSmS2,[73536]
mp-972662,Sm2Fe17C3,"[656955, 657169, 617844]"
mp-984550,CsGaH4,[169712]
mp-9867,Ba2Si3Ag,[410520]
mp-9972,YSi,"[658905, 262364, 652579, 42949, 652567]"
mp-1008860,NbS2,[237035]
mp-1018941,PrTeCl,[426284]
mp-1020010,Li2Ca3N6,[237729]
mp-1020160,Na3Zn(BO2)5,[423705]
mp-1057758,BaN,[158969]
mp-10636,SrSb2,[52307]
mp-1069533,Hf2SN2,[250914]
mp-1072011,HoCuPb,[627959]
mp-1078160,Cr2CoSe4,[601038]
mp-1079093,TmSiAg,"[169472, 605849]"
mp-1079686,BaHo(CoO3)2,[188535]
mp-1080469,HfCuGe2,[627688]
mp-1080689,LuTe3,[642621]
mp-1091368,SrTa2O7,[154176]
mp-1095284,BaGe5,"[251586, 194880]"
mp-1095528,Ho(Ge2Rh3)2,[426486]
mp-1102069,LaNiP,[641552]
mp-1104212,La2Te5,[642015]
mp-1104453,Ba2Cd2As3,[420833]
mp-1104486,Tm3Ge4,[658185]
mp-1105252,Pr3Bi4Au3,[252324]
mp-1105633,Y3Ni,"[647050, 658309]"
mp-1105643,Hf2Be17,"[616280, 616285]"
mp-1105922,Ba2DyGaTe5,[248935]
mp-1106019,CaFe(GeO3)2,"[290259, 290257, 290258]"
mp-1121,GaCo,"[623050, 603022, 657494, 623057, 623049, 102423, 623053]"
mp-11358,TaCo3,"[187985, 102689, 187967]"
mp-11417,TbGa,"[103979, 635492]"
mp-1179977,NbO3,[36453]
mp-1181715,NiH10(SeO5)2,[79092]
mp-1185142,Dy4Ga21Ni10,[629714]
